Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
2619,20,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,7,6,37,37,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,1851.0,GasA,Gd,Y,SBrkr,1851,1851,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,37,Fin,2.0,506.0,TA,TA,Y,0,WD,Normal,37,1969,1969,2.0,1859.0,3702.0,1012.0,42,TA_TA,1851,0,1,1,1,0,1,0,0,0.003553299492385787
2620,60,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,9,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,813.0,GasA,Ex,Y,SBrkr,813,1525,1.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,9,Fin,2.0,400.0,TA,TA,Y,0,WD,Normal,9,1997,1998,3.5,819.0,2338.0,800.0,30,TA_TA,1525,0,1,1,1,1,1,0,0,0.003003003003003003
2621,60,RL,IR2,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,11,11,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,781.0,GasA,Gd,Y,SBrkr,781,1671,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,11,Fin,2.0,423.0,TA,TA,Y,0,WD,Normal,11,1995,1995,2.5,788.0,2452.0,846.0,30,Gd_TA,1671,0,1,1,1,0,1,0,0,0.003006012024048096
2622,60,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,10,10,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,821.0,GasA,Gd,Y,SBrkr,821,1776,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,10,Fin,2.0,443.0,TA,TA,Y,0,WD,Normal,10,1996,1996,2.5,828.0,2597.0,886.0,30,Gd_TA,1776,0,1,1,1,1,1,0,0,0.0030045067601402104
2623,60,RL,IR1,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1074.0,GasA,Ex,Y,SBrkr,1074,2064,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,1,Fin,2.0,527.0,TA,TA,Y,0,WD,Normal,1,2005,2005,2.5,1081.0,3138.0,1054.0,40,Gd_TA,2064,0,1,1,1,0,1,0,0,0.003988035892323031
2624,60,RL,IR1,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1700.0,GasA,Ex,Y,SBrkr,1700,2212,1.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,0,Fin,3.0,773.0,TA,TA,Y,0,New,Partial,0,2005,2006,3.5,1709.0,3912.0,2319.0,35,Gd_TA,2212,0,1,1,1,1,1,0,1,0.003489531405782652
2625,160,RL,IR1,Lvl,Inside,StoneBr,Norm,Norm,1Fam,2Story,8,5,12,12,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,2062.0,GasA,Ex,Y,SBrkr,2079,2687,0.0,2,1,4,1,Gd,9,Typ,0,Gd,Attchd,12,Fin,2.0,618.0,TA,TA,Y,0,WD,Normal,12,1994,1994,2.5,2071.0,4749.0,1236.0,40,Gd_TA,2687,0,1,1,0,1,1,0,0,0.0040100250626566416
2626,20,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,6,6,13,12,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1160.0,GasA,Gd,Y,SBrkr,1169,1169,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,13,Fin,2.0,402.0,TA,TA,Y,0,WD,Normal,13,1993,1994,2.5,1166.0,2329.0,804.0,36,Gd_TA,1169,0,1,1,1,0,1,0,1,0.003009027081243731
2627,120,RL,IR1,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,19,19,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,1191.0,GasA,TA,Y,SBrkr,1204,1204,0.0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,19,RFn,2.0,461.0,TA,TA,Y,0,WD,Normal,19,1987,1987,2.0,1196.0,2395.0,922.0,40,Gd_TA,1204,0,1,1,0,1,1,0,0,0.004024144869215292
2628,60,RL,IR1,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,9,5,1,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,Gd,Ex,PConc,Ex,TA,Gd,GLQ,Unf,1398.0,GasA,Ex,Y,SBrkr,1414,2798,1.0,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,1,Fin,3.0,670.0,TA,TA,Y,0,New,Partial,1,2005,2006,4.5,1409.0,4196.0,2010.0,45,Ex_TA,2798,0,1,1,1,1,1,0,0,0.00448654037886341
2629,60,RL,IR1,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,10,5,0,0,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1528.0,GasA,Ex,Y,SBrkr,1528,3390,0.0,3,1,5,1,Ex,10,Typ,1,Ex,BuiltIn,0,Fin,3.0,758.0,TA,TA,Y,0,New,Partial,0,2006,2006,3.5,1538.0,4918.0,2274.0,50,Ex_TA,3390,0,1,1,1,1,1,0,0,0.004982561036372696
2630,60,RL,IR1,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,9,5,0,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,Unf,1094.0,GasA,Ex,Y,SBrkr,1102,2473,0.0,2,1,4,1,Gd,11,Typ,1,Gd,BuiltIn,0,Fin,3.0,675.0,TA,TA,Y,0,New,Partial,0,2006,2006,2.5,1105.0,3567.0,2025.0,45,Ex_Gd,2473,0,1,1,1,1,1,0,0,0.004484304932735426
2631,60,RL,IR1,Lvl,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,10,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1850.0,GasA,Ex,Y,SBrkr,1850,2698,1.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,0,RFn,3.0,736.0,TA,TA,Y,0,New,Partial,0,2006,2006,3.5,1861.0,4548.0,2208.0,50,Ex_TA,2698,0,1,1,1,1,0,0,0,0.004982561036372696
2632,60,RL,IR1,HLS,Corner,StoneBr,Norm,Norm,1Fam,2Story,9,5,1,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,550.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1390.0,GasA,Ex,Y,SBrkr,1390,2795,0.0,3,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,1,Fin,3.0,660.0,TA,TA,Y,0,New,Partial,1,2005,2006,3.5,1400.0,4185.0,1980.0,45,Ex_TA,2795,0,1,1,1,1,1,0,0,0.00448654037886341
2633,120,RL,Reg,HLS,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,1,1,Hip,CompShg,MetalSd,MetalSd,BrkFace,230.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1714.0,GasA,Ex,Y,SBrkr,1714,1714,1.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,1,Fin,2.0,517.0,TA,TA,Y,0,WD,Normal,1,2005,2005,3.0,1721.0,3428.0,1034.0,45,Ex_TA,1714,0,1,1,1,1,1,0,0,0.00448654037886341
2634,20,RL,IR1,HLS,Inside,StoneBr,Norm,Norm,1Fam,1Story,9,5,1,1,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1910.0,GasA,Ex,Y,SBrkr,2000,2000,1.0,2,1,3,1,Ex,8,Typ,2,Gd,Attchd,1,Unf,3.0,722.0,TA,TA,Y,0,WD,Normal,1,2005,2005,3.5,1918.0,3910.0,2166.0,45,Ex_TA,2000,0,1,1,1,1,1,0,1,0.00448654037886341
2635,85,RL,IR1,Lvl,FR3,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,26,26,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,988.0,GasA,TA,Y,SBrkr,1102,1102,1.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,26,RFn,2.0,582.0,TA,TA,Y,0,WD,Normal,26,1980,1980,2.0,993.0,2090.0,1164.0,36,Gd_TA,1102,0,1,1,1,1,1,0,0,0.003028773346794548
2636,60,RL,Reg,Lvl,Inside,NWAmes,PosA,Norm,1Fam,2Story,7,5,28,28,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,945.0,GasA,TA,Y,SBrkr,945,1857,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,28,RFn,2.0,482.0,TA,TA,Y,0,WD,Normal,28,1978,1978,2.5,953.0,2802.0,964.0,35,TA_TA,1857,0,1,1,1,1,1,0,0,0.0035371399696816574
2637,85,RL,IR1,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,30,30,Gable,CompShg,VinylSd,Wd Shng,Stone,252.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,1047.0,GasA,TA,Y,SBrkr,1083,1083,1.0,1,0,2,1,TA,5,Typ,1,Fa,Attchd,30,RFn,2.0,596.0,TA,TA,Y,0,WD,Normal,30,1976,1976,2.0,1052.0,2130.0,1192.0,35,Ex_TA,1083,0,1,1,1,1,0,1,0,0.0035407182599898838
2638,60,FV,IR1,Lvl,Inside,Somerst,RRAn,Norm,1Fam,2Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,960.0,GasA,Ex,Y,SBrkr,960,2318,1.0,2,1,3,1,Gd,8,Typ,1,Ex,BuiltIn,1,Fin,2.0,541.0,TA,TA,Y,0,New,Partial,1,2005,2006,3.5,968.0,3278.0,1082.0,35,Gd_TA,2318,0,1,1,1,0,1,0,0,0.003489531405782652
2639,80,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,6,31,6,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,TA,TA,CBlock,TA,Fa,No,ALQ,Unf,675.0,GasA,TA,Y,SBrkr,1109,1875,0.0,3,0,3,1,Gd,8,Typ,1,TA,Attchd,31,RFn,2.0,485.0,TA,TA,Y,0,WD,Normal,31,1975,2000,3.0,683.0,2550.0,970.0,36,TA_Fa,1875,0,1,1,1,1,1,0,0,0.003036437246963563
2640,20,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,32,32,Gable,CompShg,HdBoard,Plywood,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1103.0,GasA,TA,Y,SBrkr,1103,1103,0.0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,32,Unf,2.0,462.0,TA,TA,Y,0,WD,Normal,32,1974,1974,2.0,1109.0,2206.0,924.0,36,TA_TA,1103,0,1,1,0,1,1,0,0,0.0030379746835443038
2641,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,4,35,35,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,864.0,GasA,TA,Y,SBrkr,874,874,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,11,Unf,2.0,576.0,TA,TA,Y,0,WD,Normal,11,1971,1971,1.5,869.0,1738.0,1152.0,16,TA_TA,874,0,1,1,0,1,0,0,0,0.002028397565922921
2642,120,RH,IR2,Lvl,FR2,NAmes,Norm,Norm,TwnhsE,1Story,6,5,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1487.0,GasA,Ex,Y,SBrkr,1419,1419,1.0,2,0,2,1,Gd,4,Typ,0,Gd,Attchd,4,Fin,2.0,543.0,TA,TA,Y,0,WD,Normal,4,2002,2002,3.0,1491.0,2906.0,1086.0,30,Gd_TA,1419,0,1,1,0,1,1,0,0,0.0029955067398901645
2643,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,6,5,33,33,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,525.0,GasA,TA,Y,SBrkr,525,1092,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,33,Unf,2.0,440.0,TA,TA,Y,0,WD,Normal,33,1973,1973,1.5,531.0,1617.0,880.0,30,TA_TA,1092,0,1,1,0,0,0,0,0,0.00303951367781155
2644,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,5,6,33,33,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,765.0,GasA,Gd,Y,SBrkr,765,1365,0.0,1,1,3,1,Gd,7,Min1,1,Fa,Attchd,33,Unf,2.0,440.0,TA,TA,Y,0,WD,Normal,33,1973,1973,1.5,772.0,2130.0,880.0,30,TA_TA,1365,0,1,1,1,0,1,0,0,0.0025329280648429585
2645,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,7,34,34,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,494.0,GasA,Ex,Y,SBrkr,494,1030,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,33,Unf,1.0,264.0,TA,TA,Y,0,WD,Normal,33,1972,1972,1.5,500.0,1524.0,264.0,42,TA_TA,1030,0,1,1,0,0,0,0,0,0.0030410542321338066
2646,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,34,34,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,483.0,GasA,TA,Y,SBrkr,483,948,0.0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,34,Unf,1.0,264.0,TA,TA,Y,0,WD,Normal,34,1972,1972,1.5,488.0,1431.0,264.0,30,TA_TA,948,0,1,1,0,0,0,0,0,0.0030410542321338066
2647,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,34,34,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,525.0,GasA,Gd,Y,SBrkr,525,1092,0.0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,34,Unf,1.0,264.0,TA,TA,Y,0,WD,Normal,34,1972,1972,1.5,531.0,1617.0,264.0,30,TA_TA,1092,0,1,1,0,1,0,0,0,0.0030410542321338066
2648,120,RL,Reg,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,31,31,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,1069.0,GasA,Gd,Y,SBrkr,1069,1069,0.0,2,0,2,1,TA,4,Typ,1,Po,Attchd,31,RFn,2.0,440.0,TA,TA,Y,0,WD,Normal,31,1975,1975,2.5,1073.0,2138.0,880.0,30,Gd_TA,1069,0,1,1,1,0,1,0,1,0.003036437246963563
2649,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,39,31,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,943.0,GasA,TA,Y,SBrkr,1387,1387,1.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,32,RFn,1.0,300.0,TA,TA,Y,0,WD,Normal,32,1967,1975,2.0,949.0,2330.0,300.0,35,TA_TA,1387,0,1,1,1,0,0,1,0,0.002540650406504065
2650,120,RL,Reg,Lvl,FR2,NPkVill,Norm,Norm,Twnhs,1Story,7,7,30,30,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1055.0,GasA,TA,Y,SBrkr,1055,1055,1.0,2,0,2,1,TA,4,Typ,0,Gd,Attchd,30,Unf,1.0,319.0,TA,TA,Y,0,WD,Normal,30,1976,1976,3.0,1059.0,2110.0,319.0,49,TA_TA,1055,0,1,1,0,0,1,0,0,0.0035407182599898838
2651,160,RL,Reg,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,5,30,30,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,855.0,GasA,Gd,Y,SBrkr,855,1456,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,30,RFn,2.0,460.0,TA,TA,Y,0,WD,Normal,30,1976,1976,2.5,861.0,2311.0,920.0,30,Gd_TA,1456,0,1,1,1,0,1,0,0,0.0030349013657056147
2652,60,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,1738.0,GasA,Gd,Y,SBrkr,1738,2589,1.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,0,RFn,3.0,831.0,TA,TA,Y,0,New,Partial,0,2006,2006,3.5,1749.0,4327.0,2493.0,45,Ex_Gd,2589,0,1,1,1,0,0,0,0,0.004484304932735426
2653,20,RL,Reg,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1618.0,GasA,Ex,Y,SBrkr,1618,1618,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2,Fin,3.0,880.0,TA,TA,Y,0,WD,Normal,2,2004,2004,2.0,1624.0,3236.0,2640.0,40,Gd_TA,1618,0,1,1,1,0,0,0,0,0.00399002493765586
2654,20,RL,Reg,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,7,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1721.0,GasA,Ex,Y,SBrkr,1740,1740,0.0,2,0,4,1,Gd,8,Typ,0,Gd,Attchd,0,RFn,3.0,874.0,TA,TA,Y,0,New,Partial,0,2006,2006,2.0,1729.0,3461.0,2622.0,35,Ex_Gd,1740,0,1,1,0,0,1,0,0,0.003487792725460887
2655,20,RL,IR1,HLS,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,1,1,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1868.0,GasA,Ex,Y,SBrkr,1868,1868,1.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,1,Fin,3.0,1085.0,TA,TA,Y,0,WD,Normal,1,2005,2005,3.0,1875.0,3736.0,3255.0,45,Ex_TA,1868,0,1,1,1,1,1,0,1,0.00448654037886341
2656,60,RL,IR1,Lvl,Corner,NridgHt,Norm,Norm,1Fam,2Story,9,5,1,0,Hip,CompShg,VinylSd,VinylSd,BrkFace,525.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1090.0,GasA,Ex,Y,SBrkr,1117,2206,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,1,Fin,3.0,670.0,TA,TA,Y,0,New,Partial,1,2005,2006,2.5,1100.0,3296.0,2010.0,45,Gd_TA,2206,0,1,1,1,1,1,0,0,0.00448654037886341
2657,60,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,1,0,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,Ex,TA,PConc,Ex,Gd,Av,GLQ,Unf,1606.0,GasA,Ex,Y,SBrkr,1625,2091,1.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,1,RFn,2.0,521.0,TA,TA,Y,0,New,Partial,1,2005,2006,3.5,1614.0,3697.0,1042.0,45,Ex_Gd,2091,0,1,1,1,1,1,0,0,0.00448654037886341
2658,60,RL,IR1,Lvl,Corner,NridgHt,Norm,Norm,1Fam,2Story,8,5,1,0,Gable,CompShg,CemntBd,CmentBd,None,100.70914127423822,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1209.0,GasA,Ex,Y,SBrkr,1209,2253,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,1,Fin,2.0,575.0,TA,TA,Y,0,New,Partial,1,2005,2006,2.5,1217.0,3462.0,1150.0,40,Ex_TA,2253,0,1,1,1,1,1,0,0,0.003988035892323031
2659,60,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1054.0,GasA,Gd,Y,SBrkr,1054,2389,0.0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,0,Fin,3.0,672.0,TA,TA,Y,0,New,Partial,0,2006,2006,2.5,1064.0,3443.0,2016.0,40,Ex_TA,2389,0,1,1,1,1,1,0,0,0.003986048829098156
2660,60,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,1,0,Hip,CompShg,MetalSd,MetalSd,BrkFace,142.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1524.0,GasA,Ex,Y,SBrkr,1544,2358,1.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,1,Fin,3.0,784.0,TA,TA,Y,0,New,Partial,1,2005,2006,3.5,1534.0,3882.0,2352.0,40,Ex_TA,2358,0,1,1,1,1,1,0,0,0.003988035892323031
2661,20,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,1,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1792.0,GasA,Ex,Y,SBrkr,1792,1792,1.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,1,RFn,3.0,925.0,TA,TA,Y,0,New,Partial,1,2005,2006,3.0,1798.0,3584.0,2775.0,45,Ex_TA,1792,0,1,1,1,1,1,0,0,0.00448654037886341
2662,20,RL,IR1,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2,1,Hip,CompShg,MetalSd,MetalSd,BrkFace,674.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1780.0,GasA,Ex,Y,SBrkr,1780,1780,1.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2,Fin,3.0,816.0,TA,TA,Y,0,WD,Normal,2,2004,2005,3.0,1787.0,3560.0,2448.0,45,Ex_TA,1780,0,1,1,1,1,1,0,0,0.004488778054862843
2663,60,RL,IR1,Lvl,Corner,NridgHt,Norm,Norm,1Fam,2Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1420.0,GasA,Ex,Y,SBrkr,1426,1914,1.0,2,1,3,1,Gd,9,Typ,1,TA,BuiltIn,2,RFn,3.0,746.0,TA,TA,Y,0,WD,Normal,2,2004,2004,3.5,1429.0,3334.0,2238.0,40,Gd_TA,1914,0,1,1,1,1,1,0,0,0.00399002493765586
2664,120,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,1,1,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1560.0,GasA,Ex,Y,SBrkr,1565,1565,1.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1,RFn,2.0,556.0,TA,TA,Y,0,WD,Normal,1,2005,2005,3.0,1566.0,3125.0,1112.0,45,Ex_TA,1565,0,1,1,1,1,1,0,0,0.00448654037886341
2665,20,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,0,0,Hip,CompShg,MetalSd,MetalSd,BrkFace,518.0,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,1686.0,GasA,Ex,Y,SBrkr,1686,1686,1.0,2,0,1,1,Ex,6,Typ,1,Gd,Attchd,0,Fin,3.0,899.0,TA,TA,Y,0,New,Partial,0,2006,2006,3.0,1692.0,3372.0,2697.0,45,Ex_Gd,1686,0,1,1,1,1,1,0,0,0.004484304932735426
2666,120,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,0,0,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1666.0,GasA,Ex,Y,SBrkr,1666,1666,1.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0,RFn,2.0,575.0,TA,TA,Y,0,New,Partial,0,2006,2006,3.0,1672.0,3332.0,1150.0,45,Ex_Gd,1666,0,1,1,1,1,1,0,0,0.004484304932735426
2667,60,RL,Reg,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,728,1456,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1,Fin,2.0,390.0,TA,TA,Y,0,New,Partial,1,2005,2006,2.5,736.0,2184.0,780.0,30,Gd_TA,1456,0,1,1,1,0,1,0,0,0.0029910269192422734
2668,60,RL,Reg,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,738.0,GasA,Ex,Y,SBrkr,738,1492,0.0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,0,Fin,2.0,440.0,TA,TA,Y,0,New,Partial,0,2006,2006,2.5,746.0,2230.0,880.0,35,Gd_TA,1492,0,1,1,0,0,1,0,0,0.003487792725460887
