Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
1244,20,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,103.68526170798899,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,2076,GasA,Ex,Y,SBrkr,2076,2076,1,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,0,Fin,3,850,TA,TA,Y,0,New,Partial,0,2006,2006,3.5,2083,4152,2550,50,Ex_Gd,2076,0,1,1,1,1,1,0,0,0.004982561036372696
1245,70,RL,IR1,HLS,Corner,Crawfor,Norm,Norm,1Fam,2Story,8,7,77,56,Gable,CompShg,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,792,GasA,Fa,Y,SBrkr,792,1517,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,75,Unf,2,400,TA,TA,Y,0,WD,Normal,75,1929,1950,1.0,799,2309,800,56,Gd_TA,1517,0,1,1,1,0,0,0,0,0.004145077720207254
1246,80,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,23,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,585,GasA,Ex,Y,SBrkr,1140,1868,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,23,Fin,2,477,TA,TA,Y,0,WD,Abnorml,23,1984,2003,3.5,592,2453,954,42,Gd_TA,1868,0,1,1,1,1,1,0,1,0.003022670025188917
1247,60,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,756,GasA,Ex,Y,SBrkr,756,1553,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,1,RFn,2,615,TA,TA,Y,0,New,Partial,1,2005,2006,2.5,762,2309,1230,35,Gd_TA,1553,0,1,1,0,0,1,0,0,0.003489531405782652
1248,80,RL,IR1,Lvl,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,34,34,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1012,GasA,TA,Y,SBrkr,1034,1034,1,1,0,3,1,TA,6,Typ,0,Gd,Attchd,34,Unf,3,888,TA,TA,Y,0,WD,Normal,34,1976,1976,2.0,1018,2046,2664,30,TA_TA,1034,0,1,1,0,0,0,0,0,0.0030349013657056147
1249,75,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,91,58,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,735,OthW,Fa,N,SBrkr,1134,2058,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,58,Unf,2,396,Fa,Fa,P,0,WD,Normal,58,1917,1950,1.5,743,2793,792,30,Gd_TA,2058,0,1,1,1,0,0,1,0,0.0031282586027111575
1250,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,57,57,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,876,GasA,TA,Y,SBrkr,988,988,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,57,Unf,1,276,TA,TA,Y,0,WD,Normal,57,1950,1950,1.0,882,1864,276,35,TA_TA,988,0,1,1,0,0,1,0,0,0.0025627883136852894
1251,20,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,7,5,42,42,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,2110,GasA,Ex,Y,SBrkr,2110,2110,1,2,1,3,1,Ex,8,Typ,2,TA,Attchd,42,Fin,2,522,TA,TA,Y,0,WD,Normal,42,1968,1968,3.5,2118,4220,1044,35,TA_TA,2110,0,1,1,1,0,0,0,0,0.0035551041137633316
1252,120,RL,IR1,Lvl,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,3,3,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1405,GasA,Ex,Y,SBrkr,1405,1405,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,3,RFn,2,478,TA,TA,Y,0,WD,Normal,3,2003,2003,2.0,1411,2810,956,35,Gd_TA,1405,0,1,1,1,1,1,0,0,0.003493013972055888
1253,20,RL,Reg,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,41,41,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864,GasA,TA,Y,SBrkr,874,874,1,1,0,3,1,TA,5,Typ,0,Gd,Attchd,41,RFn,1,288,TA,TA,Y,0,WD,Normal,41,1968,1968,2.0,869,1738,288,30,TA_TA,874,0,1,1,0,1,0,0,0,0.0025393600812595226
1254,60,RL,IR1,Lvl,Inside,Veenker,Norm,Norm,1Fam,2Story,7,7,33,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1192,GasA,TA,Y,SBrkr,1516,2167,1,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,33,RFn,2,518,TA,TA,Y,0,WD,Normal,33,1974,2003,3.5,1201,3359,1036,49,TA_TA,2167,0,1,1,1,1,1,0,0,0.0035443037974683543
1255,60,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,5,4,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,746,GasA,Ex,Y,SBrkr,760,1656,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,5,Fin,2,397,TA,TA,Y,0,WD,Normal,5,2003,2004,2.5,753,2402,794,35,Gd_TA,1656,0,1,1,1,1,1,0,0,0.003493013972055888
1256,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,76,57,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,884,GasA,TA,Y,FuseA,959,1367,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,29,Unf,1,560,TA,TA,Y,0,WD,Normal,29,1931,1950,1.0,890,2251,560,36,TA_Fa,1367,0,1,1,1,0,0,0,1,0.003105590062111801
1257,20,RL,IR1,Lvl,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,14,14,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1986,GasA,Ex,Y,SBrkr,1987,1987,1,2,0,2,1,Gd,7,Typ,1,TA,Attchd,14,Fin,2,691,TA,TA,Y,0,WD,Normal,14,1994,1994,3.0,1993,3973,1382,40,Gd_TA,1987,0,1,1,1,1,1,0,0,0.0040100250626566416
1258,30,RL,Reg,Lvl,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,8,87,59,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,Unf,864,GasA,Ex,Y,SBrkr,864,864,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,87,Unf,0,0,TA,TA,Y,0,WD,Normal,87,1922,1950,1.0,868,1728,0,40,Fa_TA,864,0,0,1,0,0,1,0,0,0.0026001040041601664
1259,80,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,3,3,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,856,GasA,Ex,Y,SBrkr,1166,1166,1,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,3,Fin,2,400,TA,TA,Y,0,WD,Normal,3,2005,2005,3.0,861,2022,800,35,Gd_TA,1166,0,1,1,0,1,0,0,0,0.003489531405782652
1260,20,RL,Reg,Lvl,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,39,39,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,1054,GasA,Gd,Y,SBrkr,1054,1054,1,1,1,3,1,TA,6,Typ,0,Gd,Attchd,39,Unf,2,460,TA,TA,Y,0,WD,Normal,39,1969,1969,2.5,1060,2108,920,48,Gd_TA,1054,0,1,1,0,1,0,0,1,0.003045685279187817
1261,60,RL,IR3,Lvl,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6,5,10,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,841,GasA,Ex,Y,SBrkr,892,1675,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,10,Fin,2,502,TA,TA,Y,0,WD,Normal,10,1999,1999,2.5,848,2516,1004,30,Gd_TA,1675,0,1,1,1,0,1,0,0,0.003
1262,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,53,53,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1050,GasA,Gd,Y,SBrkr,1050,1050,0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,53,Unf,1,338,TA,TA,Y,0,WD,Normal,53,1956,1956,1.0,1055,2100,338,30,TA_TA,1050,0,1,1,0,0,0,0,0,0.0025549310168625446
1263,50,RL,Reg,Lvl,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,52,20,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1104,GasA,Ex,Y,FuseA,1104,1788,1,1,0,5,1,TA,8,Min2,2,TA,Attchd,52,Unf,1,304,TA,TA,Y,0,WD,Normal,52,1957,1989,2.0,1112,2892,304,20,TA_TA,1788,0,1,1,1,1,0,0,0,0.0020429009193054137
1264,70,RL,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,2Story,6,6,88,57,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,764,GasA,Ex,Y,FuseA,1060,1824,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,67,Unf,2,520,TA,TA,N,0,WD,Normal,67,1919,1950,1.0,772,2588,1040,36,TA_TA,1824,0,1,1,1,0,0,1,0,0.003125
1265,120,RH,Reg,Lvl,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6,5,10,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1405,GasA,Ex,Y,SBrkr,1337,1337,1,2,0,2,1,Gd,5,Typ,0,Gd,Attchd,10,Fin,2,511,TA,TA,Y,0,COD,Abnorml,10,1998,1999,3.0,1410,2742,1022,30,Gd_TA,1337,0,1,1,0,1,1,0,0,0.0030015007503751876
1266,160,FV,Reg,Lvl,FR3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,7,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,691,GasA,Ex,Y,SBrkr,713,1452,1,2,1,3,1,Gd,6,Typ,0,Gd,Detchd,7,Unf,2,506,TA,TA,Y,0,WD,Normal,7,1999,1999,3.5,697,2143,1012,35,Gd_TA,1452,0,1,1,0,0,1,0,0,0.0035
1267,190,RM,IR1,Bnk,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,97,57,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,Unf,925,GasA,TA,N,FuseF,964,1889,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,47,Unf,1,308,TA,TA,N,0,WD,Normal,47,1910,1950,1.5,934,2814,308,28,TA_TA,1889,0,1,1,1,0,0,1,0,0.003663003663003663
1268,20,RL,IR1,HLS,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2,1,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2002,GasA,Ex,Y,SBrkr,2018,2018,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,1,Fin,3,746,TA,TA,Y,0,WD,Normal,1,2008,2009,2.0,2012,4020,2238,45,Ex_TA,2018,0,1,1,1,1,1,0,0,0.004479840716774514
1269,50,RL,IR1,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,73,11,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,728,GasA,Ex,Y,SBrkr,1968,3447,0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,26,Unf,3,1014,TA,TA,Y,0,WD,Normal,26,1935,1997,3.5,739,4175,3042,72,TA_TA,3447,0,1,1,1,1,1,0,0,0.004132231404958678
1270,50,RL,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,49,49,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,874,GasW,TA,Y,FuseA,874,1524,0,1,1,3,1,TA,7,Typ,0,Gd,Attchd,49,Unf,1,315,TA,TA,Y,0,WD,Normal,49,1958,1958,1.5,881,2398,315,25,TA_TA,1524,0,1,1,0,0,0,0,0,0.002552322613578356
1271,40,RL,Reg,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,6,31,31,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1332,GasA,TA,Y,SBrkr,1332,1524,2,0,1,0,1,Gd,4,Typ,1,TA,Attchd,31,Fin,2,586,TA,TA,Y,0,WD,Normal,31,1979,1979,2.5,1336,2856,1172,42,Gd_TA,1524,0,1,1,1,1,0,0,0,0.0035353535353535356
1272,20,RL,IR1,Lvl,Inside,NWAmes,PosN,Norm,1Fam,1Story,6,7,41,41,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1489,GasA,Gd,Y,SBrkr,1489,1489,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,41,RFn,2,462,TA,TA,Y,0,WD,Normal,41,1968,1968,2.0,1496,2978,924,42,TA_TA,1489,0,1,1,1,0,0,0,0,0.0030472320975114273
1273,20,RL,IR1,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,41,41,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,935,GasA,TA,Y,SBrkr,935,935,1,1,0,3,1,TA,5,Typ,0,Gd,Attchd,41,Unf,1,288,TA,TA,Y,0,WD,Normal,41,1965,1965,2.0,940,1870,288,30,TA_TA,935,0,1,1,0,1,0,0,0,0.00254323499491353
1274,80,RL,IR1,Lvl,Corner,Edwards,Norm,Norm,1Fam,SLvl,6,7,49,2,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1019,GasA,Gd,Y,SBrkr,1357,1357,1,1,0,2,1,Ex,5,Typ,1,Gd,Basment,49,RFn,1,312,TA,TA,Y,0,WD,Normal,49,1959,2006,2.0,1024,2376,312,42,TA_TA,1357,0,1,1,1,0,0,0,1,0.003061224489795918
1275,50,RL,Reg,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,97,4,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,661,GasA,Ex,Y,SBrkr,661,1250,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,22,Unf,2,552,TA,TA,Y,0,WD,Normal,22,1910,2003,2.0,669,1911,1104,30,TA_TA,1250,0,1,1,1,1,0,1,0,0.0026164311878597592
1276,90,RL,Reg,Lvl,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,59,57,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,928,GasA,Gd,Y,FuseA,928,1920,0,2,0,4,2,TA,10,Typ,0,Gd,Detchd,59,Unf,2,400,TA,Fa,Y,0,WD,Normal,59,1948,1950,2.0,938,2848,800,25,TA_TA,1920,0,1,1,0,0,0,0,0,0.002565418163160595
1277,60,RL,IR1,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,6,37,37,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,723,GasA,TA,Y,SBrkr,735,1395,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,37,Unf,2,497,TA,TA,Y,0,WD,Normal,37,1972,1972,2.0,729,2118,994,36,TA_Gd,1395,0,1,1,1,1,1,0,0,0.0030410542321338066
1278,80,RL,IR1,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,5,42,33,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,1680,GasA,Fa,Y,SBrkr,1724,1724,1,1,1,3,1,TA,7,Typ,1,Gd,Attchd,42,RFn,2,480,TA,TA,Y,0,WD,Normal,42,1967,1976,2.5,1687,3404,960,30,Gd_TA,1724,0,1,1,1,0,0,0,0,0.003048780487804878
1279,60,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,6,6,Gable,CompShg,VinylSd,VinylSd,None,103.68526170798899,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1128,GasA,Ex,Y,SBrkr,1128,2031,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,6,RFn,2,577,TA,TA,Y,0,WD,Normal,6,2002,2002,3.5,1135,3159,1154,40,Gd_TA,2031,0,1,1,1,0,1,0,0,0.00399400898652022
1280,50,C (all),Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,90,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698,GasA,TA,Y,FuseA,698,1128,0,1,0,2,1,TA,6,Typ,0,Gd,Detchd,30,RFn,2,528,TA,TA,Y,0,COD,Abnorml,30,1920,1950,1.0,704,1826,1056,16,TA_TA,1128,0,1,1,0,1,0,1,0,0.002082248828735034
1281,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,7,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1573,GasA,Ex,Y,SBrkr,1573,1573,1,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,7,RFn,2,544,TA,TA,Y,0,WD,Normal,7,2002,2002,3.0,1579,3146,1088,35,Gd_TA,1573,0,1,1,0,0,1,0,0,0.003494757863205192
1282,20,RL,IR1,Lvl,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,5,16,16,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1309,GasA,TA,Y,SBrkr,1339,1339,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,16,Fin,2,484,Gd,Gd,Y,0,WD,Normal,16,1990,1990,3.0,1315,2648,968,35,Gd_TA,1339,0,1,1,1,0,1,0,1,0.0035158211953792064
1283,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,32,1,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,1040,GasA,TA,Y,SBrkr,1040,1040,0,2,0,3,1,Gd,5,Typ,0,Gd,Detchd,32,Unf,2,484,TA,TA,Y,0,WD,Normal,32,1977,2008,2.0,1045,2080,968,35,Gd_TA,1040,0,1,1,0,0,0,0,1,0.0025278058645096056
1284,90,RL,Reg,Low,Corner,Mitchel,Norm,Norm,Duplex,2Story,6,5,39,39,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,912,GasA,TA,Y,SBrkr,912,1824,0,2,2,4,2,TA,8,Typ,0,Gd,Attchd,39,Unf,0,0,TA,TA,Y,0,WD,Normal,39,1971,1971,3.0,920,2736,0,30,TA_TA,1824,0,0,1,0,1,0,0,0,0.0030425963488843813
1285,50,RL,Reg,Lvl,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,91,20,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,804,GasA,Ex,Y,SBrkr,1699,2447,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,41,Unf,1,336,TA,TA,Y,0,WD,Normal,41,1919,1990,2.0,814,3251,336,42,TA_TA,2447,0,1,1,1,1,0,1,1,0.003125
1286,50,RM,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,70,59,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780,GasA,Ex,Y,FuseF,825,1412,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,70,Unf,1,280,TA,TA,Y,0,WD,Normal,70,1939,1950,1.0,786,2192,280,36,TA_TA,1412,0,1,1,1,1,0,0,0,0.003092783505154639
1287,20,RL,Reg,Lvl,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,5,47,47,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1328,GasA,TA,Y,SBrkr,1328,1328,1,1,1,3,1,TA,6,Typ,2,Gd,Attchd,47,Unf,2,528,TA,TA,Y,0,WD,Normal,47,1963,1963,2.5,1334,2656,1056,30,TA_TA,1328,0,1,1,1,0,1,0,0,0.003054989816700611
1288,20,RL,IR1,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,42,42,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,1624,GasA,Fa,Y,SBrkr,1582,1582,0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,42,Unf,2,390,TA,TA,N,0,WD,Normal,42,1964,1964,2.5,1631,3206,780,25,TA_TA,1582,0,1,1,0,1,1,0,0,0.002544529262086514
1289,120,RL,IR1,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,9,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1501,GasA,Ex,Y,SBrkr,1659,1659,1,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,9,Fin,2,499,TA,TA,Y,0,WD,Normal,9,2000,2000,3.0,1506,3160,998,40,Gd_TA,1659,0,1,1,1,1,1,0,0,0.00399800099950025
1290,60,RL,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1085,GasA,Ex,Y,SBrkr,1120,1970,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,0,Fin,3,753,TA,TA,Y,0,New,Partial,0,2006,2006,2.5,1093,3055,2259,40,Gd_TA,1970,0,1,1,1,1,1,0,0,0.003986048829098156
1291,80,RL,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,5,7,46,46,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152,GasA,TA,Y,SBrkr,1152,1152,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,46,RFn,2,484,TA,TA,Y,0,WD,Normal,46,1964,1964,2.0,1158,2304,968,35,TA_TA,1152,0,1,1,1,1,0,0,0,0.002544529262086514
1292,160,RM,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,7,37,37,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,630,GasA,TA,Y,SBrkr,630,1302,0,2,1,3,1,TA,6,Typ,0,Gd,Detchd,37,Unf,1,264,TA,TA,Y,0,WD,Normal,37,1972,1972,2.5,636,1932,264,35,TA_TA,1302,0,1,1,0,1,0,0,0,0.002534211860111505
1293,70,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,5,4,117,44,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994,GasA,TA,N,SBrkr,1378,2372,0,2,0,4,2,TA,11,Min2,0,Gd,Attchd,24,RFn,1,432,TA,TA,Y,0,WD,Normal,24,1892,1965,2.0,1005,3366,432,20,TA_TA,2372,0,1,1,0,0,1,0,0,0.002641310089804543
1294,60,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,5,30,30,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,832,GasA,TA,Y,SBrkr,832,1664,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,30,RFn,2,528,TA,TA,Y,0,WD,Normal,30,1976,1976,2.5,840,2496,1056,35,Gd_TA,1664,0,1,1,1,0,1,0,1,0.0035407182599898838
1295,20,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,51,16,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,GasA,TA,Y,SBrkr,864,864,1,1,0,2,1,TA,5,Typ,0,Gd,Detchd,49,Unf,2,572,TA,TA,N,0,WD,Normal,49,1955,1990,2.0,869,1728,1144,35,TA_TA,864,0,1,1,0,0,0,0,0,0.002556237218813906
1296,20,RL,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,5,38,38,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1052,GasA,Gd,Y,SBrkr,1052,1052,1,1,1,3,1,TA,5,Typ,0,Gd,Attchd,38,RFn,1,288,TA,TA,Y,0,WD,Normal,38,1968,1968,2.5,1057,2104,288,25,TA_TA,1052,0,1,1,0,1,0,0,0,0.0025393600812595226
